Substrate Index,Materials Project ID,Initial formation energy,Final formation energy,Initial area,Final area,Work of Cleavage,Surface Energy
291,mp-1215430,0.8059666000000001,0.7098977500000001,15.672350804224001,15.672350804224001,0.2057040733883462,0.09059237620034245 
3538,mp-1228894,1.8955152499999999,1.8837549999999998,8.700654329764,8.700654329764,0.8714357234102023,0.43301455927420934 
1060,mp-754655,2.1863827999999996,1.5858463999999999,13.489288231497,13.489288231497,0.8104144423628207,0.2939084651436808 
2841,mp-981544,0.49103666666666673,0.3941020000000002,12.135708972783,12.135708972783,0.12138639805089045,0.04871186358586804 
2031,mp-999502,1.3599862499999995,1.2626257499999989,12.435465132306,12.435465132306,0.43745408331109437,0.20306852000571063 
2790,mp-23285,0.7869687000000001,0.7869687000000001,21.266725435396,21.266725435396,0.07400939109226302,0.03700469554613151 
132,mp-7430,0.6558315999999994,0.6302253999999994,19.365804308808002,19.365804308808002,0.1693272299828292,0.08135802029577449 
1893,mp-1226468,0.6740878000000002,0.5559234000000004,15.062693426414002,15.062693426414002,0.2237607116194495,0.0922682591124657 
475,mp-999126,0.43857824999999995,0.28707875000000005,13.937424396877999,13.937424396877999,0.12587067380921313,0.041195380412510946 
1605,mp-1224286,1.3027957499999996,0.9295384999999996,8.458368588606,8.458368588606,0.6160978852375644,0.21979143856467817 
2038,mp-380,0.7426387500000002,0.5410444999999999,61.051617256139,61.051617256139,0.09731290123035355,0.03544833203877793 
903,mp-1069160,0.6929736000000005,0.5663548000000006,11.844342116721,11.844342116721,0.2925335967042482,0.11954121098892886 
4010,mp-4511,0.8297340000000005,0.5326412000000005,14.304372557887998,14.304372557887998,0.2900281003735646,0.09309062628305934 
68,mp-1221656,0.5464855000000002,0.5438482499999999,7.865186596036001,7.865186596036001,0.27792627337051357,0.13829252322483884 
3326,mp-1216558,0.07759479999999996,0.07522017500000011,22.69030418316,22.69030418316,0.027357870348018794,0.013260320248298136 
1411,mp-2289,0.9134629999999995,0.8999564,17.951677511364,17.951677511364,0.2544227411120068,0.12533040427980868 
3818,mp-1018178,0.2871582333333335,0.18369046666666686,17.48900272221,17.48900272221,0.04925808027383852,0.01575479770782391 
880,mp-1224030,0.4184554000000006,0.2625450000000008,20.835820029786,20.835820029786,0.10041731004630357,0.03150163991922056 
473,mp-3651,0.6699197999999995,0.6367307999999994,16.91437943139,16.91437943139,0.1980326274213616,0.0941108721402961 
1448,mp-1068431,0.4203686000000001,0.3531302,17.494390131226,17.494390131226,0.12014382806339668,0.050463348157774965 
4663,mp-1070314,0.4878477999999994,0.3641939999999998,17.598368103160002,17.598368103160002,0.13860597674178676,0.05173689939105836 
2495,mp-19774,0.43170320000000045,0.35789019999999994,19.687984308,19.687984308,0.10963621091077935,0.045445256660248234 
2966,mp-1216673,1.2525372500000014,0.8069592500000002,11.660648411808,11.660648411808,0.42966298468673025,0.13840726887586177 
2087,mp-1219442,0.3897227499999998,0.33954724999999986,15.191723474976001,15.191723474976001,0.10261449285644411,0.04470161013124105 
1665,mp-976876,0.9073752000000006,0.8374902000000006,23.253927107651002,23.253927107651002,0.1951014974372772,0.09003750163606233 
2892,mp-1069044,1.0233018,0.9759323999999999,16.418071894084,16.418071894084,0.3116388473023836,0.14860642685327474 
46,mp-1068364,0.9110056,0.8287017999999989,17.749819793862,17.749819793862,0.2566239011381489,0.11671974837268057 
